readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Peaktime,,Null model,thres,14.689655172413794,,0.9102564102564104,beta_p
Decay,,Null model,thres,14.689655172413794,,0.9102564102564104,beta_p
Peak,,Null model,thres,14.89655172413793,,0.9230769230769231,beta_p
Area,,Null model,thres,14.89655172413793,,0.9230769230769231,beta_p
Peaktime,,Null model,thres,14.89655172413793,,0.9230769230769231,beta_p
Decay,,Null model,thres,14.89655172413793,,0.9230769230769231,beta_p
Peak,,Null model,thres,15.10344827586207,,0.935897435897436,beta_p
Area,,Null model,thres,15.10344827586207,,0.935897435897436,beta_p
Peaktime,,Null model,thres,15.10344827586207,,0.935897435897436,beta_p
Decay,,Null model,thres,15.10344827586207,,0.935897435897436,beta_p
Peak,,Null model,thres,15.310344827586206,,0.9487179487179487,beta_p
Area,,Null model,thres,15.310344827586206,,0.9487179487179487,beta_p
Peaktime,,Null model,thres,15.310344827586206,,0.9487179487179487,beta_p
Decay,,Null model,thres,15.310344827586206,,0.9487179487179487,beta_p
Peak,,Null model,thres,15.517241379310345,,0.9615384615384616,beta_p
Area,,Null model,thres,15.517241379310345,,0.9615384615384616,beta_p
Peaktime,,Null model,thres,15.517241379310345,,0.9615384615384616,beta_p
Decay,,Null model,thres,15.517241379310345,,0.9615384615384616,beta_p
Peak,,Null model,thres,15.724137931034482,,0.9743589743589743,beta_p
Area,,Null model,thres,15.724137931034482,,0.9743589743589743,beta_p
Peaktime,,Null model,thres,15.724137931034482,,0.9743589743589743,beta_p
Decay,,Null model,thres,15.724137931034482,,0.9743589743589743,beta_p
Peak,,Null model,thres,15.931034482758621,,0.9871794871794872,beta_p
Area,,Null model,thres,15.931034482758621,,0.9871794871794872,beta_p
Peaktime,,Null model,thres,15.931034482758621,,0.9871794871794872,beta_p
Decay,,Null model,thres,15.931034482758621,,0.9871794871794872,beta_p
Peak,,Null model,thres,16.137931034482758,,1.0,beta_p
Area,,Null model,thres,16.137931034482758,,1.0,beta_p
Peaktime,,Null model,thres,16.137931034482758,,1.0,beta_p
Decay,,Null model,thres,16.137931034482758,,1.0,beta_p
Peak,,Null model,thres,16.344827586206897,,1.0128205128205128,beta_p
Area,,Null model,thres,16.344827586206897,,1.0128205128205128,beta_p
Peaktime,,Null model,thres,16.344827586206897,,1.0128205128205128,beta_p
Decay,,Null model,thres,16.344827586206897,,1.0128205128205128,beta_p
Peak,,Null model,thres,16.551724137931036,,1.0256410256410258,beta_p
Area,,Null model,thres,16.551724137931036,,1.0256410256410258,beta_p
Peaktime,,Null model,thres,16.551724137931036,,1.0256410256410258,beta_p
Decay,,Null model,thres,16.551724137931036,,1.0256410256410258,beta_p
Peak,,Null model,thres,16.758620689655174,,1.0384615384615385,beta_p
Area,,Null model,thres,16.758620689655174,,1.0384615384615385,beta_p
Peaktime,,Null model,thres,16.758620689655174,,1.0384615384615385,beta_p
Decay,,Null model,thres,16.758620689655174,,1.0384615384615385,beta_p
Peak,,Null model,thres,16.768329368110084,,1.0390631446051122,beta_p
Area,,Null model,thres,16.768329368110084,,1.0390631446051122,beta_p
Peaktime,,Null model,thres,16.768329368110084,,1.0390631446051122,beta_p
Decay,,Null model,thres,16.768329368110084,,1.0390631446051122,beta_p
Peak,,Null model,thres,16.96551724137931,,1.0512820512820513,beta_p
Area,,Null model,thres,16.96551724137931,,1.0512820512820513,beta_p
Peaktime,,Null model,thres,16.96551724137931,,1.0512820512820513,beta_p
Decay,,Null model,thres,16.96551724137931,,1.0512820512820513,beta_p
Peak,,Null model,thres,17.17241379310345,,1.064102564102564,beta_p
Area,,Null model,thres,17.17241379310345,,1.064102564102564,beta_p
Peaktime,,Null model,thres,17.17241379310345,,1.064102564102564,beta_p
Decay,,Null model,thres,17.17241379310345,,1.064102564102564,beta_p
Peak,,Null model,thres,17.379310344827587,,1.076923076923077,beta_p
Area,,Null model,thres,17.379310344827587,,1.076923076923077,beta_p
Peaktime,,Null model,thres,17.379310344827587,,1.076923076923077,beta_p
Decay,,Null model,thres,17.379310344827587,,1.076923076923077,beta_p
Peak,,Null model,thres,17.586206896551722,,1.0897435897435896,beta_p
Area,,Null model,thres,17.586206896551722,,1.0897435897435896,beta_p
Peaktime,,Null model,thres,17.586206896551722,,1.0897435897435896,beta_p
Decay,,Null model,thres,17.586206896551722,,1.0897435897435896,beta_p
Peak,,Null model,thres,17.79310344827586,,1.1025641025641026,beta_p
Area,,Null model,thres,17.79310344827586,,1.1025641025641026,beta_p
Peaktime,,Null model,thres,17.79310344827586,,1.1025641025641026,beta_p
Decay,,Null model,thres,17.79310344827586,,1.1025641025641026,beta_p
Peak,,Null model,thres,18.0,,1.1153846153846154,beta_p
Area,,Null model,thres,18.0,,1.1153846153846154,beta_p
Peaktime,,Null model,thres,18.0,,1.1153846153846154,beta_p
Decay,,Null model,thres,18.0,,1.1153846153846154,beta_p
Peak,,Null model,thres,19.306977288832496,,1.1963725243079966,beta_p
Area,,Null model,thres,19.306977288832496,,1.1963725243079966,beta_p
Peaktime,,Null model,thres,19.306977288832496,,1.1963725243079966,beta_p
Decay,,Null model,thres,19.306977288832496,,1.1963725243079966,beta_p
Peak,,Null model,thres,22.229964825261945,,1.3774978203687958,beta_p
Area,,Null model,thres,22.229964825261945,,1.3774978203687958,beta_p
Peaktime,,Null model,thres,22.229964825261945,,1.3774978203687958,beta_p
Decay,,Null model,thres,22.229964825261945,,1.3774978203687958,beta_p
Peak,,Null model,thres,25.59547922699536,,1.5860446529548407,beta_p
Area,,Null model,thres,25.59547922699536,,1.5860446529548407,beta_p
Peaktime,,Null model,thres,25.59547922699536,,1.5860446529548407,beta_p
Decay,,Null model,thres,25.59547922699536,,1.5860446529548407,beta_p
Peak,,Null model,thres,29.4705170255181,,1.8261645165385147,beta_p
Area,,Null model,thres,29.4705170255181,,1.8261645165385147,beta_p
Peaktime,,Null model,thres,29.4705170255181,,1.8261645165385147,beta_p
Decay,,Null model,thres,29.4705170255181,,1.8261645165385147,beta_p
Peak,,Null model,thres,33.93221771895328,,2.1026374227556524,beta_p
Area,,Null model,thres,33.93221771895328,,2.1026374227556524,beta_p
Peaktime,,Null model,thres,33.93221771895328,,2.1026374227556524,beta_p
Decay,,Null model,thres,33.93221771895328,,2.1026374227556524,beta_p
Peak,,Null model,thres,39.06939937054617,,2.4209670550124764,beta_p
Area,,Null model,thres,39.06939937054617,,2.4209670550124764,beta_p
Peaktime,,Null model,thres,39.06939937054617,,2.4209670550124764,beta_p
Decay,,Null model,thres,39.06939937054617,,2.4209670550124764,beta_p
Peak,,Null model,thres,44.98432668969446,,2.7874903290622637,beta_p
Area,,Null model,thres,44.98432668969446,,2.7874903290622637,beta_p
Peaktime,,Null model,thres,44.98432668969446,,2.7874903290622637,beta_p
Decay,,Null model,thres,44.98432668969446,,2.7874903290622637,beta_p
Peak,,Null model,thres,51.7947467923121,,3.209503540549254,beta_p
Area,,Null model,thres,51.7947467923121,,3.209503540549254,beta_p
Peaktime,,Null model,thres,51.7947467923121,,3.209503540549254,beta_p
Decay,,Null model,thres,51.7947467923121,,3.209503540549254,beta_p
Peak,,Null model,thres,59.63623316594643,,3.695407610710356,beta_p
Area,,Null model,thres,59.63623316594643,,3.695407610710356,beta_p
Peaktime,,Null model,thres,59.63623316594643,,3.695407610710356,beta_p
Decay,,Null model,thres,59.63623316594643,,3.695407610710356,beta_p
Peak,,Null model,thres,68.66488450043002,,4.254875321607844,beta_p
Area,,Null model,thres,68.66488450043002,,4.254875321607844,beta_p
Peaktime,,Null model,thres,68.66488450043002,,4.254875321607844,beta_p
Decay,,Null model,thres,68.66488450043002,,4.254875321607844,beta_p
Peak,,Null model,thres,79.06043210907697,,4.899043870006906,beta_p
Area,,Null model,thres,79.06043210907697,,4.899043870006906,beta_p
Peaktime,,Null model,thres,79.06043210907697,,4.899043870006906,beta_p
Decay,,Null model,thres,79.06043210907697,,4.899043870006906,beta_p
Peak,,Null model,thres,91.02981779915217,,5.640736573024387,beta_p
Area,,Null model,thres,91.02981779915217,,5.640736573024387,beta_p
Peaktime,,Null model,thres,91.02981779915217,,5.640736573024387,beta_p
Decay,,Null model,thres,91.02981779915217,,5.640736573024387,beta_p
Peak,,Null model,thres,104.81131341546852,,6.494718138992708,beta_p
Area,,Null model,thres,104.81131341546852,,6.494718138992708,beta_p
Peaktime,,Null model,thres,104.81131341546852,,6.494718138992708,beta_p
Decay,,Null model,thres,104.81131341546852,,6.494718138992708,beta_p
Peak,,Null model,thres,120.67926406393289,,7.477988585158235,beta_p
Area,,Null model,thres,120.67926406393289,,7.477988585158235,beta_p
Peaktime,,Null model,thres,120.67926406393289,,7.477988585158235,beta_p
Decay,,Null model,thres,120.67926406393289,,7.477988585158235,beta_p
Peak,,Null model,thres,138.94954943731375,,8.610121653166878,beta_p
Area,,Null model,thres,138.94954943731375,,8.610121653166878,beta_p
Peaktime,,Null model,thres,138.94954943731375,,8.610121653166878,beta_p
Decay,,Null model,thres,138.94954943731375,,8.610121653166878,beta_p
Peak,,Null model,thres,159.98587196060572,,9.913654459097364,beta_p
Area,,Null model,thres,159.98587196060572,,9.913654459097364,beta_p
Peaktime,,Null model,thres,159.98587196060572,,9.913654459097364,beta_p
Decay,,Null model,thres,159.98587196060572,,9.913654459097364,beta_p
Peak,,Null model,thres,184.20699693267164,,11.414536134716833,beta_p
Area,,Null model,thres,184.20699693267164,,11.414536134716833,beta_p
Peaktime,,Null model,thres,184.20699693267164,,11.414536134716833,beta_p
Decay,,Null model,thres,184.20699693267164,,11.414536134716833,beta_p
Peak,,Null model,thres,212.09508879201903,,13.142644390958445,beta_p
Area,,Null model,thres,212.09508879201903,,13.142644390958445,beta_p
Peaktime,,Null model,thres,212.09508879201903,,13.142644390958445,beta_p
Decay,,Null model,thres,212.09508879201903,,13.142644390958445,beta_p
Peak,,Null model,thres,244.205309454865,,15.132380286733088,beta_p
Area,,Null model,thres,244.205309454865,,15.132380286733088,beta_p
Peaktime,,Null model,thres,244.205309454865,,15.132380286733088,beta_p
Decay,,Null model,thres,244.205309454865,,15.132380286733088,beta_p
Peak,,Null model,thres,281.1768697974231,,17.423353043002713,beta_p
Area,,Null model,thres,281.1768697974231,,17.423353043002713,beta_p
Peaktime,,Null model,thres,281.1768697974231,,17.423353043002713,beta_p
Decay,,Null model,thres,281.1768697974231,,17.423353043002713,beta_p
Peak,,Null model,thres,323.74575428176433,,20.061168534553772,beta_p
Area,,Null model,thres,323.74575428176433,,20.061168534553772,beta_p
Peaktime,,Null model,thres,323.74575428176433,,20.061168534553772,beta_p
Decay,,Null model,thres,323.74575428176433,,20.061168534553772,beta_p
Peak,,Null model,thres,372.7593720314938,,23.098337155797694,beta_p
Area,,Null model,thres,372.7593720314938,,23.098337155797694,beta_p
Peaktime,,Null model,thres,372.7593720314938,,23.098337155797694,beta_p
Decay,,Null model,thres,372.7593720314938,,23.098337155797694,beta_p
Peak,,Null model,thres,429.1934260128778,,26.595319133276618,beta_p
Area,,Null model,thres,429.1934260128778,,26.595319133276618,beta_p
Peaktime,,Null model,thres,429.1934260128778,,26.595319133276618,beta_p
Decay,,Null model,thres,429.1934260128778,,26.595319133276618,beta_p
Peak,,Null model,thres,494.1713361323833,,30.621728093673326,beta_p
Area,,Null model,thres,494.1713361323833,,30.621728093673326,beta_p
Peaktime,,Null model,thres,494.1713361323833,,30.621728093673326,beta_p
Decay,,Null model,thres,494.1713361323833,,30.621728093673326,beta_p
Peak,,Null model,thres,568.9866029018293,,35.257716846480875,beta_p
Area,,Null model,thres,568.9866029018293,,35.257716846480875,beta_p
Peaktime,,Null model,thres,568.9866029018293,,35.257716846480875,beta_p
Decay,,Null model,thres,568.9866029018293,,35.257716846480875,beta_p
Peak,,Null model,thres,655.1285568595509,,40.59557296779269,beta_p
Area,,Null model,thres,655.1285568595509,,40.59557296779269,beta_p
Peaktime,,Null model,thres,655.1285568595509,,40.59557296779269,beta_p
Decay,,Null model,thres,655.1285568595509,,40.59557296779269,beta_p
Peak,,Null model,thres,754.3120063354615,,46.741555948137574,beta_p
Area,,Null model,thres,754.3120063354615,,46.741555948137574,beta_p
Peaktime,,Null model,thres,754.3120063354615,,46.741555948137574,beta_p
Decay,,Null model,thres,754.3120063354615,,46.741555948137574,beta_p
Peak,,Null model,thres,868.511373751352,,53.81801247604532,beta_p
Area,,Null model,thres,868.511373751352,,53.81801247604532,beta_p
Peaktime,,Null model,thres,868.511373751352,,53.81801247604532,beta_p
Decay,,Null model,thres,868.511373751352,,53.81801247604532,beta_p
Peak,,Null model,thres,1000.0,,61.965811965811966,beta_p
Area,,Null model,thres,1000.0,,61.965811965811966,beta_p
Peaktime,,Null model,thres,1000.0,,61.965811965811966,beta_p
Decay,,Null model,thres,1000.0,,61.965811965811966,beta_p
Peak,2.2914592996892735,Carrying capacity,thres,1.0,-2.614340008078965,0.06196581196581197,beta_p
Area,4.003913480659731,Carrying capacity,thres,1.0,-4.391994872087712,0.06196581196581197,beta_p
Peaktime,1.344599400551118,Carrying capacity,thres,1.0,-3.001484561999409,0.06196581196581197,beta_p
Decay,9.65,Carrying capacity,thres,1.0,-1.074299554616723,0.06196581196581197,beta_p
Peak,2.291459314741775,Carrying capacity,thres,1.1513953993264474,-2.614339998601961,0.07134715081296363,beta_p
Area,4.007740743714001,Carrying capacity,thres,1.1513953993264474,-4.390616486627242,0.07134715081296363,beta_p
Peaktime,1.3445994102567793,Carrying capacity,thres,1.1513953993264474,-3.0014845515856683,0.07134715081296363,beta_p
Decay,9.78,Carrying capacity,thres,1.1513953993264474,-1.0549940318199322,0.07134715081296363,beta_p
Peak,2.29145936251245,Carrying capacity,thres,1.3257113655901092,-2.614339968525706,0.0821487812010965,beta_p
Area,4.014592754956177,Carrying capacity,thres,1.3257113655901092,-4.388152025371752,0.0821487812010965,beta_p
Peaktime,1.3445994759773678,Carrying capacity,thres,1.3257113655901092,-3.0014844810704173,0.0821487812010965,beta_p
Decay,9.91,Carrying capacity,thres,1.3257113655901092,-1.0359434395856777,0.0821487812010965,beta_p
Peak,2.291459528144003,Carrying capacity,thres,1.5264179671752334,-2.614339864244646,0.09458572873521745,beta_p
Area,4.026266999814212,Carrying capacity,thres,1.5264179671752334,-4.383962824835846,0.09458572873521745,beta_p
Peaktime,1.3445996866062626,Carrying capacity,thres,1.5264179671752334,-3.0014842550750607,0.09458572873521745,beta_p
Decay,10.03,Carrying capacity,thres,1.5264179671752334,-1.0185787961599853,0.09458572873521745,beta_p
Peak,2.291460091504748,Carrying capacity,thres,1.7575106248547918,-2.614339509554701,0.10890557290766872,beta_p
Area,4.045246577100533,Carrying capacity,thres,1.7575106248547918,-4.377178027353972,0.10890557290766872,beta_p
Peaktime,1.3446003831348725,Carrying capacity,thres,1.7575106248547918,-3.001483507731356,0.10890557290766872,beta_p
Decay,10.19,Carrying capacity,thres,1.7575106248547918,-0.9957463506063521,0.10890557290766872,beta_p
Peak,2.291461955937672,Carrying capacity,thres,2.023589647725157,-2.614338335714908,0.12539337560690075,beta_p
Area,4.074817394716779,Carrying capacity,thres,2.023589647725157,-4.366670262717624,0.12539337560690075,beta_p
Peaktime,1.3446026827680853,Carrying capacity,thres,2.023589647725157,-3.0014810403316465,0.12539337560690075,beta_p
Decay,10.4,Carrying capacity,thres,2.023589647725157,-0.9663168737437114,0.12539337560690075,beta_p
Peak,2.291467951376583,Carrying capacity,thres,2.329951810515372,-2.6143345610161193,0.1443773557797987,beta_p
Area,4.11920460767715,Carrying capacity,thres,2.329951810515372,-4.351039882818326,0.1443773557797987,beta_p
Peaktime,1.3446098894108256,Carrying capacity,thres,2.329951810515372,-3.0014733079657856,0.1443773557797987,beta_p
Decay,10.65,Carrying capacity,thres,2.329951810515372,-0.9320469716589654,0.1443773557797987,beta_p
Peak,2.2914865534883693,Carrying capacity,thres,2.6826957952797255,-2.6143228492810824,0.16623542321177787,beta_p
Area,4.1837774976237,Carrying capacity,thres,2.6826957952797255,-4.328599543874533,0.16623542321177787,beta_p
Peaktime,1.3446316654156483,Carrying capacity,thres,2.6826957952797255,-3.0014499436576503,0.16623542321177787,beta_p
Decay,10.950000000000001,Carrying capacity,thres,2.6826957952797255,-0.89196953228363,0.16623542321177787,beta_p
Peak,2.2915420480662796,Carrying capacity,thres,3.088843596477481,-2.614287910920748,0.19140270149112595,beta_p
Area,4.27545666018854,Carrying capacity,thres,3.088843596477481,-4.297327149808571,0.19140270149112595,beta_p
Peaktime,1.3446946791053098,Carrying capacity,thres,3.088843596477481,-3.0013823359924183,0.19140270149112595,beta_p
Decay,11.32,Carrying capacity,thres,3.088843596477481,-0.8440264439402835,0.19140270149112595,beta_p
Peak,2.2917004715294746,Carrying capacity,thres,3.5564803062231287,-2.6141881750923144,0.22038018991553576,beta_p
Area,4.4034327977839025,Carrying capacity,thres,3.5564803062231287,-4.25477702322336,0.22038018991553576,beta_p
Peaktime,1.3448684334957768,Carrying capacity,thres,3.5564803062231287,-3.001195930552343,0.22038018991553576,beta_p
Decay,11.78,Carrying capacity,thres,3.5564803062231287,-0.7865608629417052,0.22038018991553576,beta_p
Peak,2.2921312876221864,Carrying capacity,thres,4.094915062380426,-2.613916988768305,0.25374473677143666,beta_p
